from_date,to_date,public_health_unit,age_group,total_cases,total_deaths,total_hospitalizations_count,percent_cases,percent_deaths,percent_hospitalizations,population_2022,individuals_2022,cases_per_100k,deaths_per_100k,hospitalizations_per_100k
"January 15, 2020","March 2, 2022",Thunder Bay District,20 to 39,3519,1,59,0.39852774631936577,0.012658227848101266,0.15945945945945947,157706,37920,9280,3,156
"January 15, 2020","March 2, 2022",Thunder Bay District,40 to 59,2265,8,96,0.2565118912797282,0.10126582278481013,0.2594594594594595,157706,44581,5081,18,215
"January 15, 2020","March 2, 2022",Thunder Bay District,5 to 11,539,0,4,0.06104190260475651,0,0.010810810810810811,157706,11780,4576,0,34
"January 15, 2020","March 2, 2022",Thunder Bay District,60 to 79,1052,32,134,0.11913929784824462,0.4050632911392405,0.3621621621621622,157706,33538,3137,95,400
"January 15, 2020","March 2, 2022",Thunder Bay District,80+,349,38,59,0.03952434881087203,0.4810126582278481,0.15945945945945947,157706,7917,4408,480,745
"January 15, 2020","March 2, 2022",Timiskaming,0 to 4,53,0,1,0.045808124459809856,0,0.019230769230769232,33885,1722,3078,0,58
"January 15, 2020","March 2, 2022",Timiskaming,12 to 19,74,0,3,0.06395851339671564,0,0.057692307692307696,33885,2936,2520,0,102
"January 15, 2020","March 2, 2022",Timiskaming,20 to 39,405,1,5,0.3500432152117545,0.058823529411764705,0.09615384615384616,33885,7085,5716,14,71
"January 15, 2020","March 2, 2022",Timiskaming,40 to 59,285,1,12,0.24632670700086431,0.058823529411764705,0.23076923076923078,33885,9556,2982,10,126
"January 15, 2020","March 2, 2022",Timiskaming,5 to 11,108,0,0,0.09334485738980121,0,0,33885,2405,4491,0,0
"January 15, 2020","March 2, 2022",Timiskaming,60 to 79,166,4,22,0.14347450302506481,0.23529411764705882,0.4230769230769231,33885,8372,1983,48,263
"January 15, 2020","March 2, 2022",Timiskaming,80+,66,11,9,0.05704407951598963,0.6470588235294118,0.17307692307692307,33885,1805,3657,609,499
"January 15, 2020","March 2, 2022",Region of Waterloo,0 to 4,1082,1,29,0.026657468772327476,0.002512562814070352,0.01860166773572803,605232,34375,3148,3,84
"January 15, 2020","March 2, 2022",Region of Waterloo,12 to 19,3703,0,21,0.0912316144768287,0,0.013470173187940988,605232,59902,6182,0,35
"January 15, 2020","March 2, 2022",Region of Waterloo,20 to 39,16817,3,160,0.41432407795215453,0.007537688442211055,0.10262989095574086,605232,168432,9984,2,95
"January 15, 2020","March 2, 2022",Region of Waterloo,40 to 59,10562,31,356,0.26021828574244255,0.07788944723618091,0.2283515073765234,605232,169264,6240,18,210
"January 15, 2020","March 2, 2022",Region of Waterloo,5 to 11,2259,0,8,0.0556554731577521,0,0.005131494547787043,605232,51610,4377,0,16
"January 15, 2020","March 2, 2022",Region of Waterloo,60 to 79,4355,115,580,0.1072950799477691,0.2889447236180904,0.3720333547145606,605232,98885,4404,116,587
"January 15, 2020","March 2, 2022",Region of Waterloo,80+,1811,248,405,0.044617999950725566,0.6231155778894473,0.25978191148171903,605232,22760,7957,1090,1779
"January 15, 2020","March 2, 2022",Wellington-Dufferin-Guelph,0 to 4,632,0,18,0.03411790110127402,0,0.03214285714285714,311994,17779,3555,0,101
"January 15, 2020","March 2, 2022",Wellington-Dufferin-Guelph,12 to 19,1906,0,8,0.1028935435111207,0,0.014285714285714285,311994,31602,6031,0,25
"January 15, 2020","March 2, 2022",Wellington-Dufferin-Guelph,20 to 39,7149,1,54,0.38593176419779746,0.006329113924050633,0.09642857142857143,311994,78755,9078,1,69
"January 15, 2020","March 2, 2022",Wellington-Dufferin-Guelph,40 to 59,5027,10,119,0.27137767220902614,0.06329113924050633,0.2125,311994,89630,5609,11,133
"January 15, 2020","March 2, 2022",Wellington-Dufferin-Guelph,5 to 11,1101,1,4,0.05943640682358022,0.006329113924050633,0.007142857142857143,311994,26347,4179,4,15
"January 15, 2020","March 2, 2022",Wellington-Dufferin-Guelph,60 to 79,1986,46,225,0.10721226516950982,0.2911392405063291,0.4017857142857143,311994,54823,3623,84,410
"January 15, 2020","March 2, 2022",Wellington-Dufferin-Guelph,80+,723,100,132,0.03903044698769164,0.6329113924050633,0.2357142857142857,311994,13057,5537,766,1011
"January 15, 2020","March 2, 2022",Windsor-Essex County,0 to 4,853,0,30,0.022858827312680886,0,0.02262443438914027,430945,21787,3915,0,138
"January 15, 2020","March 2, 2022",Windsor-Essex County,12 to 19,3185,1,18,0.08535212777360918,0.0016638935108153079,0.013574660633484163,430945,42774,7446,2,42
"January 15, 2020","March 2, 2022",Windsor-Essex County,20 to 39,14148,7,119,0.3791403151463179,0.011647254575707155,0.08974358974358974,430945,102947,13743,7,116
"January 15, 2020","March 2, 2022",Windsor-Essex County,40 to 59,10489,45,299,0.28108586129274304,0.07487520798668885,0.22549019607843138,430945,124373,8434,36,240
"January 15, 2020","March 2, 2022",Windsor-Essex County,5 to 11,2106,0,12,0.05643691714010076,0,0.00904977375565611,430945,34799,6052,0,34
"January 15, 2020","March 2, 2022",Windsor-Essex County,60 to 79,4789,233,526,0.1283363704577125,0.3876871880199667,0.39668174962292607,430945,84174,5689,277,625
"January 15, 2020","March 2, 2022",Windsor-Essex County,80+,1746,315,322,0.04678958087683567,0.5241264559068219,0.24283559577677225,430945,20075,8697,1569,1604
"January 15, 2020","March 2, 2022",York Region,0 to 4,2898,1,51,0.029465592972181553,9.569377990430622e-4,0.015088757396449704,1200262,61894,4682,2,82
"January 15, 2020","March 2, 2022",York Region,12 to 19,9422,0,21,0.0957987636245323,0,0.00621301775147929,1200262,127076,7414,0,17
"January 15, 2020","March 2, 2022",York Region,20 to 39,33061,12,232,0.336149747844477,0.011483253588516746,0.06863905325443787,1200262,289006,11440,4,80
"January 15, 2020","March 2, 2022",York Region,40 to 59,30507,87,799,0.31018179599804785,0.08325358851674641,0.2363905325443787,1200262,372766,8184,23,214
"January 15, 2020","March 2, 2022",York Region,5 to 11,6271,0,17,0.0637607776150968,0,0.005029585798816568,1200262,103539,6057,0,16
"January 15, 2020","March 2, 2022",York Region,60 to 79,12533,334,1267,0.12743004717748496,0.3196172248803828,0.37485207100591716,1200262,203396,6162,164,623
"January 15, 2020","March 2, 2022",York Region,80+,3660,611,993,0.0372132747681796,0.584688995215311,0.29378698224852073,1200262,42580,8596,1435,2332
"January 15, 2020","March 2, 2022",Toronto,0 to 4,8054,2,137,0.02886117680785494,4.765308553728854e-4,0.010041779667228615,2988408,148787,5413,1,92
"January 15, 2020","March 2, 2022",Toronto,12 to 19,19444,1,96,0.06967677202035405,2.382654276864427e-4,0.00703657553324049,2988408,242640,8014,0,40
"January 15, 2020","March 2, 2022",Toronto,20 to 39,111796,46,1259,0.40061635490575503,0.010960209673576363,0.09228175621197683,2988408,928368,12042,5,136
"January 15, 2020","March 2, 2022",Toronto,40 to 59,77296,287,3057,0.2769870278793091,0.06838217774600905,0.22407095213662684,2988408,829857,9314,35,368
"January 15, 2020","March 2, 2022",Toronto,5 to 11,14919,0,48,0.05346162115674048,0,0.003518287766620245,2988408,203345,7337,0,24
"January 15, 2020","March 2, 2022",Toronto,60 to 79,34240,1347,5187,0.1226976277503046,0.3209435310936383,0.3801949717804002,2988408,496879,6891,271,1044
"January 15, 2020","March 2, 2022",Toronto,80+,13311,2514,3859,0.04769941947968179,0.5989992852037169,0.2828556769039068,2988408,138542,9608,1815,2785
"January 15, 2020","March 2, 2022",Southwestern,0 to 4,431,0,16,0.03841354723707665,0,0.029038112522686024,218908,12690,3396,0,126
"January 15, 2020","March 2, 2022",Southwestern,12 to 19,944,0,9,0.08413547237076649,0,0.016333938294010888,218908,21601,4370,0,42
"January 15, 2020","March 2, 2022",Southwestern,20 to 39,3727,2,41,0.332174688057041,0.013157894736842105,0.07441016333938294,218908,49699,7499,4,82
"January 15, 2020","March 2, 2022",Southwestern,40 to 59,3094,16,123,0.27575757575757576,0.10526315789473684,0.22323049001814882,218908,60922,5079,26,202
"January 15, 2020","March 2, 2022",Southwestern,5 to 11,783,0,2,0.0697860962566845,0,0.003629764065335753,218908,19094,4101,0,10
"January 15, 2020","March 2, 2022",Southwestern,60 to 79,1579,64,225,0.1407308377896613,0.42105263157894735,0.40834845735027225,218908,44715,3531,143,503
"January 15, 2020","March 2, 2022",Southwestern,80+,662,70,135,0.05900178253119429,0.4605263157894737,0.24500907441016334,218908,10198,6491,686,1324
